# syn_n_soft_axioms.txt — Tier B soft biconditional axiom candidates
# Generated by pick_canonicals_n.py --emit
# Sources: UNSAFE cluster (canonical,member) pairs from syn_n_10.txt
#          + syn_n_soft_pairs.txt (harvested sub-canonical pairs)
# Format: word_a,word_b,score
#
basic_principle,fundamental_principle,0.84
beauty,comeliness,0.84
beauty,pulchritude,0.84
bed,truckle,0.84
bedroom_set,bedroom_suite,0.84
bird,trogon,0.84
blood,bloodstream,0.84
blow,counterblow,0.84
blue_wall,blue_wall_of_silence,0.84
book,publication,0.84
book,workbook,0.84
box_office,ticket_office,0.84
building,structure,0.84
business_activity,commercial_activity,0.84
business_loan,commercial_loan,0.84
carbon_monoxide,carbon_monoxide,0.84
carbon_monoxide,carbon_monoxide_gas,0.84
cat_and_mouse,cat_and_rat,0.84
catherine_the_great,catherine_ii,0.84
chair,highchair,0.84
chair,wheelchair,0.84
charge_card,charge_plate,0.84
chemical_change,chemical_process,0.84
chicken,fryer,0.84
city_planning,urban_planning,0.84
clothes_tree,coat_tree,0.84
color_circle,color_wheel,0.84
complex_number,complex_quantity,0.84
conservative,conformist,0.84
conservative,hardliner,0.84
conservative,neocon,0.84
consultant,advisor,0.84
count,counting,0.84
country_music,country_and_western,0.84
crash_course,crash_programme,0.84
culture,society,0.84
customer,purchaser,0.84
desire,craving,0.84
desire,wish,0.84
development,progress,0.84
device,gadget,0.84
disease,filariasis,0.84
disease,malignance,0.84
disease,rheumatism,0.84
disease,unwellness,0.84
distance,farness,0.84
dollar_bill,one_dollar_bill,0.84
dollar_sign,dollar_mark,0.84
dramatic_performance,dramatic_production,0.84
drink,shandy,0.84
driver,chauffeur,0.84
driver,motorist,0.84
drop_press,drop_hammer,0.84
eating,lunching,0.84
editor,redactor,0.84
editor,reviser,0.84
employee,salesperson,0.84
english,scottish,0.84
equipment,apparatus,0.84
equipment,materiel,0.84
escape_cock,escape_valve,0.84
fact_mood,common_mood,0.84
federal_department,department_of_the_federal_government,0.84
feeling,mood,0.84
file_system,filing_system,0.84
finance_minister,minister_of_finance,0.84
fire,bonfire,0.84
fire_tree,flame_tree,0.84
first_floor,ground_floor,0.84
fish,fingerling,0.84
floor,parquet,0.84
foreign_bill,foreign_draft,0.84
fox,canid,0.84
freedom,liberty,0.84
fuel,kerosene,0.84
fuel,kerosine,0.84
fuel,propane,0.84
gambling_house,gambling_hell,0.84
german,kraut,0.84
golf_shot,golf_stroke,0.84
government_issue,military_issue,0.84
government_note,bank_note,0.84
hand_glass,hand_mirror,0.84
hard_drink,strong_drink,0.84
hard_drive,disc_drive,0.84
harold_i,king_harold_i,0.84
head_voice,head_tone,0.84
high_season,peak_season,0.84
hill,butte,0.84
home_from_home,home_away_from_home,0.84
house,building,0.84
house,manse,0.84
house,saltbox,0.84
house_snake,milk_snake,0.84
ice,icicle,0.84
income,profit,0.84
indian,injun,0.84
indian,iroquois,0.84
industrial_bank,industrial_loan_company,0.84
inflation_rate,rate_of_inflation,0.84
intelligence,brainpower,0.84
intelligence_officer,intelligence_agent,0.84
journey,travel,0.84
kill,slaughter,0.84
king_of_england,king_of_great_britain,0.84
lake,tarn,0.84
leg,limb,0.84
light_colonel,lieutenant_colonel,0.84
line_of_inquiry,line_of_questioning,0.84
living_room,front_room,0.84
look,glimpse,0.84
look,stare,0.84
louis_the_far,louis_vi,0.84
love,adoration,0.84
machine,computer,0.84
magic,conjuring,0.84
mail,airmail,0.84
management,administration,0.84
mark_clark,mark_wayne_clark,0.84
market_research,marketing_research,0.84
marriage_offer,marriage_proposal,0.84
mayor,alcalde,0.84
meat,halal,0.84
medical_care,medical_aid,0.84
mental_process,cognitive_process,0.84
mistake,cockup,0.84
mistake,omission,0.84
mix,concoction,0.84
mix,mixing,0.84
money,dinero,0.84
money,fund,0.84
movie_house,movie_theater,0.84
murder,tyrannicide,0.84
netherlands,holland,0.84
open_account,credit_account,0.84
organic_process,biological_process,0.84
paper,parchment,0.84
parent,father,0.84
paris_green,yellow_green,0.84
path,direction,0.84
patient,outpatient,0.84
patrol_ship,patrol_boat,0.84
payment,overpayment,0.84
payment,refund,0.84
peace,truce,0.84
pension_account,retirement_savings_account,0.84
personal_property,private_property,0.84
personnel_office,personnel_department,0.84
planet_wheel,planet_gear,0.84
plate_glass,sheet_glass,0.84
player,ballplayer,0.84
player,scorer,0.84
poor,needy,0.84
president_adams,president_john_adams,0.84
president_clinton,bill_clinton,0.84
president_kennedy,jack_kennedy,0.84
price_war,price_competition,0.84
primary_school,elementary_school,0.84
prince,archduke,0.84
prince,maharaja,0.84
printing_company,printing_concern,0.84
publishing_company,publishing_firm,0.84
pull,tug,0.84
purchase,repurchase,0.84
purchase_contract,purchase_agreement,0.84
reading,browsing,0.84
reading,studying,0.84
real,imaginary,0.84
red,carmine,0.84
reference_system,reference_frame,0.84
remote_station,remote_terminal,0.84
research_laboratory,science_laboratory,0.84
reserve_account,reserve_fund,0.84
residential_area,residential_district,0.84
rise,emergence,0.84
road,causeway,0.84
road,parkway,0.84
rock,outcrop,0.84
room,lobby,0.84
room,storeroom,0.84
salt,phosphate,0.84
school_paper,school_newspaper,0.84
second_world_war,world_war_ii,0.84
selling,resale,0.84
senior_high,senior_high_school,0.84
september,sept,0.84
service_agency,service_bureau,0.84
ship,lightship,0.84
ship,shipwreck,0.84
ship,troopship,0.84
shirt,dashiki,0.84
shirt,kurta,0.84
skin,cuticle,0.84
social_station,social_status,0.84
solid_solution,primary_solid_solution,0.84
song,dirge,0.84
song,folksong,0.84
split_rail,fence_rail,0.84
state,res_publica,0.84
state_change,physical_change,0.84
statement,remark,0.84
station,depot,0.84
steam_line,steam_pipe,0.84
store,bakery,0.84
store,bodega,0.84
store,bookshop,0.84
store,deli,0.84
store,haberdashery,0.84
student_residence,residence_hall,0.84
success,triumph,0.84
tea,beverage,0.84
teaching,tutorship,0.84
test_paper,exam_paper,0.84
text_editor,copy_editor,0.84
theater_in_the_round,arena_theater,0.84
theory,holism,0.84
town,burg,0.84
town_planning,urban_planning,0.84
toxic_site,toxic_waste_area,0.84
toxic_waste,toxic_industrial_waste,0.84
transferred_property,transferred_possession,0.84
treatment,care,0.84
tree,beech,0.84
tree,casuarina,0.84
tree,elm,0.84
tree,kowhai,0.84
tree,margosa,0.84
trip,journeying,0.84
truck,transporter,0.84
turn,swerve,0.84
us_army,united_states_army,0.84
wall,parapet,0.84
want,desire,0.84
watch,wristwatch,0.84
water,seawater,0.84
water_system,water_supply,0.84
wife,homemaker,0.84
wind,headwind,0.84
wind,southeaster,0.84
wind,zephyr,0.84
wine,alcohol,0.84
wonder,amazement,0.84
wonder,awe,0.84
word,monosyllable,0.84
word,term,0.84
american,floridian,0.83
american_virgin_islands,united_states_virgin_islands,0.83
american_white_pine,eastern_white_pine,0.83
arm,knuckles,0.83
article,editorial,0.83
article_of_furniture,piece_of_furniture,0.83
artist,stylist,0.83
battle,joust,0.83
bay_window,bow_window,0.83
beach_chair,deck_chair,0.83
beauty,handsomeness,0.83
beauty,resplendence,0.83
bed,sickbed,0.83
beginning,inception,0.83
benefit,perk,0.83
bird,archaeopteryx,0.83
bird,craniate,0.83
bird,ratite,0.83
black_lung,black_lung_disease,0.83
bomb,munition,0.83
book,brochure,0.83
book,storybook,0.83
box,crate,0.83
box,mailbox,0.83
brown,sepia,0.83
business_executive,corporate_executive,0.83
buying,shopping,0.83
california_bay_tree,california_olive,0.83
carrying_out,carrying_into_action,0.83
chemical_change,chemical_action,0.83
chinese,yue,0.83
christian,quaker,0.83
citizen,civilian,0.83
code_of_behavior,code_of_conduct,0.83
coin_machine,slot_machine,0.83
common_box,european_box,0.83
cost,expenditure,0.83
cost,expensiveness,0.83
country_store,general_store,0.83
crowd,mob,0.83
crowd,rabble,0.83
dance_hall,dance_palace,0.83
debt_limit,debt_ceiling,0.83
department_of_mathematics,mathematics_department,0.83
device,appliance,0.83
device,sensor,0.83
device,stylus,0.83
difference,dissimilarity,0.83
disease,goiter,0.83
dna_chip,gene_chip,0.83
drink,nightcap,0.83
driver,cabby,0.83
driver,cabdriver,0.83
eating,dining,0.83
employee,clerk,0.83
energy,electricity,0.83
energy,heat,0.83
environment,ecology,0.83
equipment,instrumentation,0.83
ethics_committee,ethics_panel,0.83
fact,truth,0.83
farm,grange,0.83
farm,vinery,0.83
farm_team,farm_club,0.83
fashion_designer,clothes_designer,0.83
feeling,emotion,0.83
feeling,sadness,0.83
field_strength,field_intensity,0.83
final_decision,final_judgment,0.83
finance,investing,0.83
fire,campfire,0.83
fire,smolder,0.83
firing_party,firing_squad,0.83
fishing_license,fishing_permit,0.83
flight,overflight,0.83
fly,blowfly,0.83
fly,dipteran,0.83
fly,housefly,0.83
form_class,word_class,0.83
freedom,independency,0.83
freeze,freezing,0.83
fuel,gasolene,0.83
fuel,methanol,0.83
game_fish,sport_fish,0.83
general_assembly,legislative_assembly,0.83
german,boche,0.83
gift,bequest,0.83
gift,donation,0.83
golden_rain,golden_chain,0.83
government_security,agency_security,0.83
governor,satrap,0.83
guard,defender,0.83
guilt_trip,guilt_feelings,0.83
gun,antiaircraft,0.83
hair,eyebrow,0.83
hair,eyelash,0.83
heating_system,heating_plant,0.83
high,level,0.83
hill,hummock,0.83
holiday,honeymoon,0.83
home_loan,home_equity_loan,0.83
horse,pinto,0.83
ice,frost,0.83
indian,algonquin,0.83
indian,haida,0.83
indian,inuit,0.83
indian,mayan,0.83
indian,squaw,0.83
intelligence,astuteness,0.83
intelligence,shrewdness,0.83
john_adams,president_john_adams,0.83
junior_high,junior_high_school,0.83
justice,righteousness,0.83
kitchen,cookhouse,0.83
land,homestead,0.83
level_crossing,grade_crossing,0.83
love,devotion,0.83
magic,juju,0.83
magnetic_medium,magnetic_storage,0.83
matter_of_fact,question_of_fact,0.83
measuring_unit,measuring_block,0.83
meat,jerky,0.83
military_group,military_force,0.83
military_service,armed_service,0.83
month,period,0.83
motor_memory,muscle_memory,0.83
multiple_personality,split_personality,0.83
murder,carnage,0.83
music,melody,0.83
music_paper,score_paper,0.83
name,designation,0.83
name,patronym,0.83
name,patronymic,0.83
nursing_school,school_of_nursing,0.83
one_iron,driving_iron,0.83
paper_money,paper_currency,0.83
parent,genitor,0.83
peace,conciliation,0.83
people,businesspeople,0.83
pilot_program,pilot_film,0.83
planning,scheduling,0.83
player,footballer,0.83
player,golfer,0.83
player_piano,mechanical_piano,0.83
police_work,police_investigation,0.83
port,harbor,0.83
port,outport,0.83
poster_color,poster_paint,0.83
powder_method,powder_technique,0.83
presence,existence,0.83
prison,chokey,0.83
private_corporation,closed_corporation,0.83
public_holiday,legal_holiday,0.83
red,cerise,0.83
registered_post,registered_mail,0.83
retirement_check,retirement_fund,0.83
road,byway,0.83
rock,bedrock,0.83
room,ballroom,0.83
room,bedchamber,0.83
sacred_writing,sacred_text,0.83
salt,carbonate,0.83
salt,sulfate,0.83
salt,sulphate,0.83
school,academy,0.83
self,consciousness,0.83
selling,wholesale,0.83
service_agency,service_firm,0.83
service_staff,maintenance_staff,0.83
ship,minelayer,0.83
shot,gunshot,0.83
show,demonstration,0.83
show_window,display_window,0.83
side_order,side_dish,0.83
single_cream,coffee_cream,0.83
site,campground,0.83
size,bigness,0.83
size,smallness,0.83
skin,foreskin,0.83
slow_time_scale,extended_time_scale,0.83
smoke,smoking,0.83
social_system,social_structure,0.83
social_worker,welfare_worker,0.83
space_station,space_platform,0.83
star,supernova,0.83
statement,announcement,0.83
statement,restatement,0.83
statistics,biostatistics,0.83
steel_plant,steel_factory,0.83
store,boutique,0.83
store,commissary,0.83
strength,firmness,0.83
strength,indomitability,0.83
strength,robustness,0.83
strength,toughness,0.83
sugar_corn,sweet_corn_plant,0.83
suicide,harakiri,0.83
suicide,seppuku,0.83
swimming_pool,swimming_bath,0.83
talk_show,chat_show,0.83
teaching,catechesis,0.83
teaching,indoctrination,0.83
test_period,trial_period,0.83
theory,preformation,0.83
theory,reductionism,0.83
thought,suggestion,0.83
town,cowtown,0.83
troops,personnel,0.83
truck,dustcart,0.83
tv_camera,television_camera,0.83
tv_show,television_show,0.83
us_constitution,united_states_constitution,0.83
voting_system,electoral_system,0.83
waiting_area,waiting_room,0.83
walk,plod,0.83
washing,laundry,0.83
watching,looking,0.83
water_glass,water_clock,0.83
weight,heaviness,0.83
wife,viscountess,0.83
window,dormer,0.83
window,jalousie,0.83
wing,haltere,0.83
word,anagram,0.83
word,antonym,0.83
word,synonym,0.83
work,project,0.83
work_unit,heat_unit,0.83
working_group,working_party,0.83
written_account,written_record,0.83
yellow_flag,yellow_water_flag,0.83
call_mark,call_number,0.83
civil_time,local_time,0.83
computer_display,computer_screen,0.83
defense_attorney,defense_lawyer,0.83
department_of_education,education_department,0.83
first_sergeant,sergeant_first_class,0.83
johnson_grass,means_grass,0.83
line_of_sight,line_of_vision,0.83
louis_ii,louis_the_german,0.83
ocean_floor,sea_floor,0.83
poster_colour,poster_paint,0.83
reform_school,training_school,0.83
royal_family,royal_house,0.83
union_flag,union_jack,0.83
calling_card,phone_card,0.83
hour_hand,little_hand,0.83
house_detective,house_dick,0.83
order_of_the_purple_heart,purple_heart,0.83
percent_sign,percentage_sign,0.83
roman_church,western_church,0.83
steel_mill,steel_plant,0.83
bird_parker,charlie_parker,0.82
control_function,control_operation,0.82
dog_grass,quick_grass,0.82
film_maker,movie_maker,0.82
intelligence_agent,secret_agent,0.82
medical_community,medical_profession,0.82
movie_actor,screen_actor,0.82
pension_plan,retirement_plan,0.82
pension_plan,retirement_savings_plan,0.82
show_bill,show_card,0.82
cable_system,cable_television,0.82
current_electricity,dynamic_electricity,0.82
easter_day,easter_sunday,0.82
equity_credit_line,home_equity_credit,0.82
general_agent,universal_agent,0.82
learned_reaction,learned_response,0.82
license_fee,license_tax,0.82
math_teacher,mathematics_teacher,0.82
middle_east,near_east,0.82
retirement_plan,retirement_savings_account,0.82
safety_catch,safety_lock,0.82
trial_attorney,trial_lawyer,0.82
birthday_gift,birthday_present,0.82
castle,palace,0.82
christ_within,light_within,0.82
color_tv_tube,colour_television_tube,0.82
computer_memory,computer_storage,0.82
department_of_philosophy,philosophy_department,0.82
detective_novel,mystery_novel,0.82
frank_harris,james_thomas_harris,0.82
liquid_measure,liquid_unit,0.82
mental_condition,mental_state,0.82
pair_creation,pair_formation,0.82
radio_radiation,radio_wave,0.82
removal_company,removal_firm,0.82
retirement_account,retirement_savings_plan,0.82
sea_animal,sea_creature,0.82
service_program,utility_program,0.82
american_civil_war,united_states_civil_war,0.82
car_maker,car_manufacturer,0.82
china_clay,china_stone,0.82
christmas_bush,christmas_tree,0.82
duke_wayne,john_wayne,0.82
eternal_rest,eternal_sleep,0.82
field_of_battle,field_of_honor,0.82
good_deal,great_deal,0.82
killer_cell,killer_t_cell,0.82
private_detective,private_eye,0.82
ring_dance,round_dance,0.82
surgical_operation,surgical_process,0.82
accounting_system,method_of_accounting,0.82
department_of_local_government,local_department,0.82
face_value,par_value,0.82
grey_matter,grey_substance,0.82
humble_plant,sensitive_plant,0.82
modern_greek,new_greek,0.82
piece_of_ground,piece_of_land,0.82
retirement_program,retirement_savings_account,0.82
trade_balance,visible_balance,0.82
ability,competence,0.82
activity,behavior,0.82
advice,admonition,0.82
air,oxygen,0.82
arm,spear,0.82
arm,sword,0.82
art,kitsch,0.82
art,triptych,0.82
association,organization,0.82
ball,handball,0.82
ball,softball,0.82
bank_martin,sand_martin,0.82
bird,passerine,0.82
bird,vertebrate,0.82
blow,hammering,0.82
blow,punch,0.82
blue_joke,dirty_joke,0.82
book,schoolbook,0.82
book,songbook,0.82
box,container,0.82
box,matchbox,0.82
break,shattering,0.82
break,smashing,0.82
brown,puce,0.82
carry,piggyback,0.82
cash,currency,0.82
chicken,frier,0.82
chinese,amoy,0.82
cigarette_paper,rolling_paper,0.82
citizen,elector,0.82
citizen,freeman,0.82
citizen,voter,0.82
community,village,0.82
consecutive_operation,serial_operation,0.82
conservative,mossback,0.82
conversation,talk,0.82
cost,inexpensiveness,0.82
crisis,exigency,0.82
cross_hair,cross_wire,0.82
death,grave,0.82
decision,move,0.82
desire,concupiscence,0.82
device,contraption,0.82
disease,goitre,0.82
distance,nearness,0.82
drink,frappe,0.82
drink,potation,0.82
drinking,consumption,0.82
driver,taxidriver,0.82
driver,trucker,0.82
drug,medicament,0.82
eating,coprophagia,0.82
eating,coprophagy,0.82
eating,savoring,0.82
eating,savouring,0.82
eating,supping,0.82
editor,rewriter,0.82
employee,jobholder,0.82
employee,workman,0.82
environment,milieu,0.82
equipment,equipage,0.82
equipment,paraphernalia,0.82
fact,particular,0.82
farm,croft,0.82
feeling,ambivalence,0.82
feeling,pang,0.82
feeling,warmness,0.82
finding,discovery,0.82
finding,solving,0.82
fire,smoulder,0.82
flight,flypast,0.82
flight,gliding,0.82
fly,tsetse,0.82
fuel,gasohol,0.82
giant,beast,0.82
gift,giveaway,0.82
guard,halberdier,0.82
guard,protector,0.82
guard,shielder,0.82
gun,breechloader,0.82
hair,forelock,0.82
hearing,rehearing,0.82
hearing,relistening,0.82
hole,knothole,0.82
horse,eohippus,0.82
hotel,auberge,0.82
ice,hoarfrost,0.82
intelligence,perspicacity,0.82
kick,blow,0.82
knowing,knowingness,0.82
lake,bayou,0.82
lake,lagune,0.82
life,existence,0.82
magic,mojo,0.82
meat,horseflesh,0.82
mistake,botch,0.82
money,lucre,0.82
mountain,alp,0.82
must,necessary,0.82
name,appellation,0.82
name,matronymic,0.82
note,jot,0.82
oil,lemongrass,0.82
operating_room,operating_theater,0.82
paper,crepe,0.82
paper,papyrus,0.82
patient,hypochondriac,0.82
payment,recompense,0.82
payment,underpayment,0.82
peace,armistice,0.82
period,era,0.82
period,year,0.82
planning,readying,0.82
platform,launchpad,0.82
player,grandmaster,0.82
power,control,0.82
presence,ubiquity,0.82
pressure,suction,0.82
professional,athlete,0.82
professional,semipro,0.82
protection,preservation,0.82
protection,ruggedization,0.82
purchase,buyback,0.82
push,pressing,0.82
race_car,racing_car,0.82
rail_line,railway_line,0.82
reaction,hydrolysis,0.82
reading,perusal,0.82
relationship,relation,0.82
religious,nun,0.82
research,investigating,0.82
resident,housemate,0.82
resident,inmate,0.82
resident,suburbanite,0.82
right,prerogative,0.82
rock,bowlder,0.82
rock,pebble,0.82
roman_print,roman_type,0.82
rose,eglantine,0.82
rose,multiflora,0.82
royal_family,royal_line,0.82
salt,alkali,0.82
salt,halide,0.82
salt,polyphosphate,0.82
salt,silicate,0.82
salt,soda,0.82
salt,tartrate,0.82
saturday,weekday,0.82
schedule,plan,0.82
school,lycee,0.82
selling,retail,0.82
selling,retailing,0.82
sense,awareness,0.82
sense,knowingness,0.82
ship,icebreaker,0.82
ship,minesweeper,0.82
shopping,purchasing,0.82
shot,gunfire,0.82
shot,potshot,0.82
site,cemetery,0.82
size,circumference,0.82
song,aria,0.82
star,supergiant,0.82
station,substation,0.82
storm,firestorm,0.82
street,mews,0.82
success,victory,0.82
tea,cupper,0.82
teaching,tutelage,0.82
thing,concern,0.82
thing,least,0.82
thought,notion,0.82
tool_cabinet,tool_case,0.82
tour,journey,0.82
walk,shamble,0.82
wall,wainscoting,0.82
wall,wainscotting,0.82
water,freshwater,0.82
way,route,0.82
wife,mayoress,0.82
wife,missis,0.82
wife,uxor,0.82
window,clearstory,0.82
window,clerestory,0.82
window,fanlight,0.82
window,shopwindow,0.82
winner,medalist,0.82
wonder,astonishment,0.82
word,loanword,0.82
word,neologism,0.82
word,terminology,0.82
work,job,0.82
work,task,0.82
work,toil,0.82
absolute_pitch,perfect_pitch,0.82
auto_part,car_part,0.82
basket_fish,basket_star,0.82
book_jacket,dust_jacket,0.82
capacity_unit,volume_unit,0.82
guardian_angel,guardian_spirit,0.82
motion_study,work_study,0.82
phil_anderson,philip_anderson,0.82
playing_area,playing_field,0.82
slave_trade,slave_traffic,0.82
table_lifting,table_turning,0.82
tree_of_heaven,tree_of_the_gods,0.82
united_states_cabinet,us_cabinet,0.82
business_cycle,trade_cycle,0.82
chemical_action,chemical_process,0.82
common_sense,good_sense,0.82
computer_system,computing_system,0.82
electric_healing,electrical_healing,0.82
golden_mean,golden_section,0.82
human_body,physical_body,0.82
police_headquarters,police_station,0.82
program_music,programme_music,0.82
unit_investment_trust,unit_trust,0.82
bush_league,minor_league,0.82
color_spectrum,visible_spectrum,0.82
color_tube,colour_television_tube,0.82
department_of_psychology,psychology_department,0.82
department_of_the_treasury,united_states_treasury,0.82
putting_green,putting_surface,0.82
sales_pitch,sales_talk,0.82
sense_of_duty,sense_of_shame,0.82
social_function,social_occasion,0.82
steel_factory,steel_mill,0.82
tool_case,tool_chest,0.82
turn_of_expression,turn_of_phrase,0.82
automatic_data_processing_system,computer_system,0.82
bell_pepper,sweet_pepper_plant,0.82
demon,devil,0.82
dot_product,inner_product,0.82
energy_unit,work_unit,0.82
ice_storm,silver_storm,0.82
operating_room,operating_theatre,0.82
special_forces,united_states_army_special_forces,0.82
texas,tx,0.82
top_side,upper_side,0.82
agriculture_secretary,secretary_of_agriculture,0.81
birth_control,birth_prevention,0.81
civil_rights_activist,civil_rights_worker,0.81
contrast_material,contrast_medium,0.81
fashion_business,fashion_industry,0.81
last_half,second_half,0.81
shopping_center,shopping_mall,0.81
time_study,work_study,0.81
water_level,water_table,0.81
common_salt,table_salt,0.81
estate_agent,house_agent,0.81
grade_school,grammar_school,0.81
historical_document,historical_paper,0.81
important_person,influential_person,0.81
metro,subway,0.81
military_capability,military_strength,0.81
musical_group,musical_organization,0.81
personal_estate,personal_property,0.81
printed_symbol,written_symbol,0.81
railway_station,train_station,0.81
shoulder_board,shoulder_mark,0.81
skull_practice,skull_session,0.81
united_states_senate,us_senate,0.81
audio_recording,sound_recording,0.81
auto_loan,car_loan,0.81
cargo_area,cargo_hold,0.81
chief_of_state,head_of_state,0.81
due_care,ordinary_care,0.81
global_organization,world_organisation,0.81
good_fortune,good_luck,0.81
handling_charge,handling_cost,0.81
power_plant,power_station,0.81
telephone_line,telephone_wire,0.81
television_program,television_show,0.81
wedding_band,wedding_ring,0.81
word_meaning,word_sense,0.81
chest_register,chest_voice,0.81
clean_room,white_room,0.81
construction_industry,housing_industry,0.81
dead_march,funeral_march,0.81
electric_circuit,electrical_circuit,0.81
parking_space,parking_zone,0.81
peter_i,peter_the_great,0.81
blue_story,dirty_story,0.81
color_television,colour_television,0.81
common_shares,common_stock,0.81
education_secretary,secretary_of_education,0.81
front_room,sitting_room,0.81
global_organization,world_organization,0.81
good_sense,horse_sense,0.81
gray_fox,grey_fox,0.81
high_holiday,high_holy_day,0.81
musical_group,musical_organisation,0.81
personality_assessment,personality_inventory,0.81
recording_equipment,recording_machine,0.81
retirement_check,retirement_pension,0.81
shopping_centre,shopping_mall,0.81
supreme_court,supreme_court_of_the_united_states,0.81
activity,recreation,0.81
age,youngness,0.81
arm,lance,0.81
art,dance,0.81
art,decoupage,0.81
art,mosaic,0.81
aug,august,0.81
ball,racquetball,0.81
bank,riverbank,0.81
benefit,perquisite,0.81
bird,archaeornis,0.81
bird,dickybird,0.81
blame,accusation,0.81
blood,lifeblood,0.81
blow,smacking,0.81
blow,thwack,0.81
board,commission,0.81
box,casket,0.81
box,coffin,0.81
box,playbox,0.81
box,strongbox,0.81
break,hiatus,0.81
capital,assets,0.81
cash,chickenfeed,0.81
cause,etiology,0.81
charles_i,charles_stuart,0.81
chinese,wu,0.81
choice,druthers,0.81
choice,favorite,0.81
common_european_ash,european_ash,0.81
community,parish,0.81
contract,concession,0.81
control,authority,0.81
conversation,gossiping,0.81
council,panchayat,0.81
council,sanhedrin,0.81
crowd,gathering,0.81
cup,container,0.81
customer,patron,0.81
customer,policyholder,0.81
danger,vulnerability,0.81
desire,bloodlust,0.81
desire,wishing,0.81
device,adaptor,0.81
device,applicator,0.81
device,contrivance,0.81
device,vaporizer,0.81
dress_shirt,evening_shirt,0.81
drink,draught,0.81
drink,posset,0.81
drive,joyride,0.81
driver,racer,0.81
drug,anesthetic,0.81
drug,relaxant,0.81
eating,ingestion,0.81
employee,bartender,0.81
employee,deliveryman,0.81
employee,hire,0.81
employee,hireling,0.81
employee,stagehand,0.81
employment_agency,employment_office,0.81
energy,radiation,0.81
entrance_fee,entrance_money,0.81
face,physiognomy,0.81
failure,nonachievement,0.81
failure,nonpayment,0.81
failure,relapse,0.81
fan,punkah,0.81
feed,food,0.81
find,brainstorm,0.81
fire,balefire,0.81
fish,spawner,0.81
flat,bedsit,0.81
flat,maisonette,0.81
flight,ballooning,0.81
fox,reynard,0.81
fuel,biomass,0.81
fuel,combustible,0.81
giant,creature,0.81
gift,bestowment,0.81
gift,freebie,0.81
gift,prize,0.81
guard,bouncer,0.81
guard,doorman,0.81
guard,guardian,0.81
holding,possession,0.81
hole,leak,0.81
hole,rathole,0.81
holiday,leisure,0.81
holiday,picnic,0.81
hurry,rush,0.81
image,representation,0.81
income,sales,0.81
influence,force,0.81
justice,fairness,0.81
kill,deathblow,0.81
lake,laguna,0.81
land,realty,0.81
leave,sabbatical,0.81
letter,text,0.81
look,dekko,0.81
love,caring,0.81
love,lovingness,0.81
machine,device,0.81
machine,phonograph,0.81
machine,stapler,0.81
magic,supernaturalism,0.81
maintenance_man,service_man,0.81
meat,pemmican,0.81
meat,porc,0.81
memory,engram,0.81
message,telegram,0.81
milk,beverage,0.81
milk,drinkable,0.81
mistake,blooper,0.81
mistake,bungle,0.81
mix,intermixture,0.81
money,shekels,0.81
money,simoleons,0.81
murder,thuggee,0.81
music,tune,0.81
music,vocal,0.81
names,traducement,0.81
note,jotting,0.81
note,memo,0.81
offer,counteroffer,0.81
official,appointee,0.81
official,officeholder,0.81
operations,transaction,0.81
outside,outdoors,0.81
page,verso,0.81
paper,blotter,0.81
paper,card,0.81
paper,confetti,0.81
paper,gazette,0.81
paper,manilla,0.81
parent,begetter,0.81
party_to_the_action,party_to_the_transaction,0.81
patient,hypotensive,0.81
payment,bribe,0.81
payment,installment,0.81
payment,remittal,0.81
payment,subscription,0.81
people,populace,0.81
phone_booth,telephone_box,0.81
piece,snippet,0.81
platform,scaffold,0.81
player,mvp,0.81
point,intersection,0.81
port,entrepot,0.81
power,influence,0.81
presence,ubiquitousness,0.81
professional,attorney,0.81
protection,guardianship,0.81
protection,overprotection,0.81
protection,waterproofing,0.81
pull,haul,0.81
purchase,acquisition,0.81
quality,accuracy,0.81
quality,excellence,0.81
reaction,oxidation,0.81
regular,frequenter,0.81
religious,cenobite,0.81
religious,eremite,0.81
religious,friar,0.81
religious,jesuit,0.81
religious,mendicant,0.81
resident,sojourner,0.81
resident,towner,0.81
road,clearway,0.81
rose,briar,0.81
run,race,0.81
run,try,0.81
safety,biosafety,0.81
sale,merchandising,0.81
saying,adage,0.81
saying,quip,0.81
schedule,program,0.81
school,conservatory,0.81
school,lyceum,0.81
selling,bootlegging,0.81
selling,dumping,0.81
sending,causing,0.81
sending,transmittal,0.81
site,campsite,0.81
site,encampment,0.81
song,barcarolle,0.81
song,requiem,0.81
star,nova,0.81
statement,comment,0.81
statement,explanation,0.81
statement,misstatement,0.81
statement,proclamation,0.81
statement,summary,0.81
station,facility,0.81
station,terminal,0.81
statistics,biometry,0.81
stick,matchstick,0.81
strength,brawn,0.81
strength,brawniness,0.81
strength,hardiness,0.81
strength,ruggedness,0.81
strength,stoutness,0.81
suicide,kill,0.81
suicide,suttee,0.81
tape_drive,tape_transport,0.81
tax,capitation,0.81
theory,atomism,0.81
thought,impression,0.81
throw,slinging,0.81
time_and_motion_study,work_study,0.81
trip,errand,0.81
turn,veering,0.81
vehicle,transport,0.81
vision,imagery,0.81
vision,prevision,0.81
wall,gable,0.81
water,saltwater,0.81
way,expedient,0.81
whole,concept,0.81
wife,marchioness,0.81
wife,matron,0.81
window,transom,0.81
